75.140137,70.880882,72.27227,74.764763,29149800,74.764763
90.175179,82.122124,85.355354,86.3013,73710000,86.3013
97.312309,86.361359,88.288292,93.793793,65462800,93.793793
96.41642,90.090088,93.26326,90.99099,44569500,90.99099
94.854858,90.975975,91.451454,93.078079,26686200,93.078079
97.29229,92.892891,93.433434,96.74675,29663900,96.74675
100.075073,95.395393,99.544548,95.415413,42282600,95.415413
98.933937,95.730728,96.871872,98.113113,24425300,98.113113
99.724724,96.766769,99.489487,97.532532,22669900,97.532532
100.900902,95.470474,99.189186,95.930931,27749600,95.930931
95.295296,91.766769,94.314316,92.442444,28790300,92.442444
91.241241,84.35936,91.081078,84.759758,39626500,84.759758
87.807808,84.784782,85.550552,86.361359,22361200,86.361359
87.687691,82.71772,87.137138,84.434433,22106200,84.434433
86.346344,83.248245,85.420418,84.014015,21266700,84.014015
91.966965,83.868866,84.649651,91.601601,29941000,91.601601
94.994995,88.788788,92.70771,91.091087,33458700,91.091087
94.254257,89.464462,90.315315,92.527527,23779100,92.527527
89.824821,85.500504,88.838837,86.356354,41792900,86.356354
88.838837,84.584587,84.594597,86.336334,36229500,86.336334
87.297295,82.947945,85.230232,83.853851,33225900,83.853851
85.075073,83.343346,84.634636,84.784782,17521000,84.784782
84.834831,80.735733,82.317314,82.632629,24711600,82.632629
85.500504,83.333336,84.069069,83.843842,24801700,83.843842
88.693695,86.341339,87.497498,87.467468,30531400,87.467468
90.105103,87.747749,87.987991,89.784782,12947200,89.784782
91.566566,88.843842,90.270271,90.615616,21311800,90.615616
91.591591,90.215218,90.445442,91.081078,15384600,91.081078
91.341339,89.864868,91.066063,90.070068,15712400,90.070068
90.845848,89.364365,90.040039,89.789787,12509200,89.789787
90.620621,88.888885,90.065063,90.290291,11726600,90.290291
90.440437,88.098099,89.654655,88.233231,12495400,88.233231
88.188187,85.360359,88.088089,85.800804,13728000,85.800804
86.926926,84.449448,85.260262,85.075073,15068500,85.075073
86.836838,84.319321,85.210213,86.801804,15292600,86.801804
87.527527,85.730728,86.801804,85.910912,8625700,85.910912
86.676674,84.809807,86.171173,85.31031,9627500,85.31031
89.499496,84.884888,85.585587,89.434433,22154600,89.434433
90.435432,88.418419,89.084084,89.97998,22919000,89.97998
90.335335,88.063065,88.56356,88.323326,17128400,88.323326
90.34034,88.363365,88.468468,90.130127,14757600,90.130127
94.324326,91.026024,91.091087,92.6026,19649300,92.6026
94.034035,91.791794,93.248245,91.966965,11021500,91.966965
93.518517,91.596596,92.042046,93.24324,7806100,93.24324
94.394394,93.093094,93.818817,94.044044,7221900,94.044044
96.74675,94.644646,94.66967,96.051048,12195900,96.051048
96.871872,95.600601,96.151154,96.476479,8283300,96.476479
96.856857,95.985985,95.985985,96.546547,5350800,96.546547
99.214211,96.021019,96.581581,98.898895,11796700,98.898895
100.040039,96.376373,99.714714,96.491493,15321600,96.491493
101.921921,97.827827,98.798798,101.456459,31656700,101.456459
101.566566,96.836838,100.800804,97.347351,27484200,97.347351
98.548546,96.211212,96.821823,96.851852,16456700,96.851852
98.04805,93.953957,97.637634,94.36937,20753400,94.36937
97.222221,94.484482,95.415413,97.022018,19306400,97.022018
99.149147,96.011009,97.347351,97.627625,15064100,97.627625
98.953957,96.686684,97.907906,96.866867,13903400,96.866867
98.063065,95.345345,97.26226,97.787788,16339200,97.787788
98.793793,97.122124,97.787788,97.762764,13685100,97.762764
100.105103,97.162163,98.098099,100.085083,19261300,100.085083
102.61261,99.429428,100.585587,102.052055,26318800,102.052055
102.752754,98.453453,102.427429,98.748749,22492800,98.748749
98.223221,96.0961,96.346344,97.05706,17985100,97.05706
97.777779,94.154152,97.367371,94.234238,18498200,94.234238
94.759758,90.250252,94.439438,90.450447,28017300,90.450447
91.211212,88.233231,91.061058,88.648651,21297000,88.648651
94.799797,89.664665,89.724724,94.714714,24591100,94.714714
94.524521,92.692696,94.474472,94.134132,13241500,94.134132
97.447449,93.26326,95.105103,95.265266,24391900,95.265266
98.278275,95.955956,96.94194,97.907906,19174200,97.907906
98.428429,95.410408,97.287285,96.046043,37640300,96.046043
108.508507,101.931931,107.882881,103.083084,65533000,103.083084
106.791794,103.008011,103.098099,105.535538,25950200,105.535538
103.978981,101.401398,103.338341,102.28228,29608900,102.28228
103.303307,97.852852,102.732735,98.113113,25894800,98.113113
100.110107,97.362366,98.578575,99.419418,22937000,99.419418
100.900902,94.824821,100.480484,95.885887,34308600,95.885887
96.201202,92.71772,96.081078,94.084084,37927400,94.084084
96.256256,93.128128,93.423424,93.793793,26205700,93.793793
96.636635,90.590591,91.516518,96.591591,77047200,96.591591
100.02002,96.636635,96.896896,97.712715,51514000,97.712715
99.764763,97.247246,97.447449,99.304306,33031500,99.304306
99.974976,98.503502,99.014015,99.049049,20807900,99.049049
99.519516,98.428429,99.354355,99.074074,16954800,99.074074
99.549553,95.290291,98.348351,95.780777,26940400,95.780777
97.337334,94.424423,96.74675,97.072075,31140800,97.072075
95.02002,91.206207,91.776779,94.539543,51576900,94.539543
95.055054,92.847847,94.66967,93.02803,19927000,93.02803
95.030029,93.018021,93.093094,94.089088,15621100,94.089088
94.969971,91.091087,94.739738,93.123123,18603700,93.123123
93.928932,92.27227,93.068069,92.682686,14556400,92.682686
93.968971,92.247246,93.158157,93.598602,15201900,93.598602
93.718719,92.627625,93.443443,93.043045,13534600,93.043045
94.894897,93.608612,93.983986,94.499496,17317400,94.499496
95.02002,92.577576,94.644646,92.692696,16076100,92.692696
92.417419,90.170174,92.197197,90.765762,22698000,90.765762
90.690689,88.788788,90.595596,90.080078,21899000,90.080078
90.565567,88.663666,90.31031,88.988991,16040500,88.988991
89.289291,86.371368,89.254257,87.582581,22270900,87.582581
90.090088,87.192192,87.73774,89.394394,20823300,89.394394
89.394394,87.59259,88.438438,87.887886,14198300,87.887886
89.909912,87.987991,88.653656,89.734734,16504600,89.734734
90.290291,89.244247,89.494492,90.110107,14165800,90.110107
91.176178,88.713715,89.724724,90.530533,14952400,90.530533
91.061058,89.014015,90.680679,89.389389,11252100,89.389389
90.210213,89.074074,89.074074,89.579582,9680300,89.579582
90.520523,89.68969,90.440437,89.714714,7402900,89.714714
92.492493,90.565567,90.930931,90.800804,17458500,90.800804
91.731735,89.124123,90.615616,89.874878,12933000,89.874878
90.815819,89.889893,90.410408,90.315315,12459700,90.315315
90.785789,88.908913,89.064064,90.345345,13523600,90.345345
91.566566,90.085083,90.97097,90.110107,12351600,90.110107
92.752754,90.01001,90.065063,92.73774,16136600,92.73774
95.225227,93.878876,93.958961,94.379379,17455900,94.379379
94.919922,93.883881,94.714714,94.704704,10494600,94.704704
97.40741,94.414413,94.484482,96.976974,19365000,96.976974
97.647644,95.820824,96.94194,96.121124,10222900,96.121124
97.497498,96.256256,96.64164,96.711708,10810100,96.711708
97.307304,94.799797,96.596596,97.07708,14624500,97.07708
97.257256,94.959961,96.831833,96.561562,13098400,96.561562
97.277275,95.145142,96.731735,95.820824,12293000,95.820824
95.265266,92.422424,95.145142,92.59259,23131600,92.59259
94.034035,91.836838,92.382385,93.578575,13087400,93.578575
96.0961,94.109108,94.759758,95.795799,16843100,95.795799
100.350349,98.053055,99.389389,99.149147,30872000,99.149147
102.6026,99.759758,100.31031,102.212212,35468200,102.212212
112.112114,107.237236,111.561562,108.013016,66343700,108.013016
112.482483,108.868866,109.01902,111.876877,39640300,111.876877
111.111115,109.254257,110.220222,109.484482,34509400,109.484482
110.535538,108.478477,109.104103,110,20509000,110
111.151154,108.963966,109.859863,109.834831,17348200,109.834831
111.236237,109.01902,111.066063,110.110107,18322000,110.110107
111.96196,110.215218,111.136139,111.256256,19515200,111.256256
114.189186,110.770767,111.036034,113.208206,35524800,113.208206
115.055054,113.613617,113.728729,114.364365,24142800,114.364365
114.424423,113.053055,114.424423,113.603607,15004100,113.603607
114.739738,113.348351,114.314316,114.124123,13514200,114.124123
114.364365,112.827827,114.114113,113.123123,11062500,113.123123
114.014015,112.472473,112.847847,114.014015,12678900,114.014015
116.10611,114.079079,114.599602,115.760757,22934600,115.760757
116.231232,114.214211,115.520523,114.474472,17878500,114.474472
115.66066,113.773773,114.704704,114.734734,14816100,114.734734
115.925926,114.399399,114.954956,115.64064,11351400,115.64064
116.841843,115.215218,115.395393,116.681679,15602100,116.681679
120.105103,116.876877,116.921921,119.699699,24599300,119.699699
120.705704,119.254257,120.290291,119.709709,19413500,119.709709
120.955956,119.944946,120.725723,120.925926,16310600,120.925926
129.179184,121.476479,121.701698,127.852852,42733800,127.852852
132.852859,126.876877,128.608612,128.128128,58028100,128.128128
130.620621,125.440437,126.491493,130.535538,36079600,130.535538
132.012009,129.279282,130.610611,129.729736,27066100,129.729736
133.158157,129.754761,130.360367,133.133133,24343800,133.133133
139.33934,134.819824,134.849854,138.773773,44429100,138.773773
146.591599,141.151154,141.741745,144.14415,70313000,144.14415
145.035034,142.442444,144.509506,144.094101,35912200,144.094101
144.7948,138.843842,143.538544,140.270264,37527000,140.270264
147.022018,141.056061,141.336334,145.615616,45006700,145.615616
149.944946,145.295288,148.6987,146.706711,48597300,146.706711
146.741745,139.139145,146.571579,139.919922,51350300,139.919922
144.394394,140.420425,142.502502,143.298294,32849300,143.298294
143.783783,140.150146,143.638641,141.391388,25367800,141.391388
142.237244,138.398392,140.050049,141.51651,25580700,141.51651
140.760757,139.014008,139.434433,139.314316,20163600,139.314316
138.788788,133.848846,137.637634,137.537537,41724400,137.537537
139.289291,136.671677,137.267273,138.858856,24899800,138.858856
140.290283,138.088089,139.639633,140.290283,20847900,140.290283
143.978973,136.001007,138.183182,143.4935,42007300,143.4935
145.295288,142.627625,144.179184,144.064072,30234300,144.064072
146.306305,144.479477,144.97998,144.7948,20927000,144.7948
147.552551,143.393387,144.14415,145,28084600,145
149.149155,144.934937,145.595596,148.773773,35506800,148.773773
152.38739,147.077072,149.599594,152.202209,35570100,152.202209
154.779785,151.151154,153.293289,151.151154,38034900,151.151154
152.342346,146.221222,151.401398,146.5065,36560800,146.5065
149.614609,145.665665,147.317322,147.222229,30158600,147.222229
148.268265,144.754761,147.667664,145.770767,18436700,145.770767
148.138138,145.260254,146.196198,148.003006,14973000,148.003006
148.948944,145.835831,148.798798,145.905899,15984500,145.905899
148.04805,144.399399,144.839844,147.917923,21322800,147.917923
148.898895,147.172165,148.27327,148.26326,14900200,148.26326
148.448456,145.655655,148.348343,146.821823,16763800,146.821823
147.347351,145.610611,146.841843,146.036041,11718000,146.036041
149.769775,146.196198,146.401398,149.579575,22852900,149.579575
153.528534,150.185181,152.82283,150.595596,21314000,150.595596
151.851852,150.040039,150.770767,150.745743,16859900,150.745743
151.101105,149.024017,150.150146,149.919922,12403100,149.919922
155.330338,151.051056,151.201202,155.105103,25217500,155.105103
156.461456,151.051056,152.937943,156.156158,28592100,156.156158
159.059052,155.760757,157.182175,157.127121,39539200,157.127121
154.779785,148.313309,153.338333,151.351349,46726800,151.351349
151.796799,147.627625,151.346344,148.073074,19298200,148.073074
149.149155,146.191193,147.652649,148.193192,19614100,148.193192
149.264267,146.346344,149.019012,148.613617,14421300,148.613617
148.853851,146.786789,148.853851,146.896896,11839300,146.896896
146.566574,143.638641,146.216217,144.024017,16709800,144.024017
146.396393,144.194199,144.204208,145.950958,11313400,145.950958
149.909912,145.705704,145.945953,149.744751,14565800,149.744751
150.01001,147.947952,149.149155,148.798798,11849300,148.798798
149.649643,147.772766,147.922928,149.014008,10462500,149.014008
149.404404,145.800797,148.898895,146.32132,11867500,146.32132
147.972977,145.390396,146.946945,145.770767,8954600,145.770767
146.486481,144.399399,146.126129,145.930923,11547000,145.930923
146.31131,142.582581,145.795792,142.982986,13744200,142.982986
143.433426,140.450455,143.088089,142.16716,15014700,142.16716
145.245239,140.960968,141.821823,145.005005,13158600,145.005005
146.531525,142.027023,145.045044,142.142136,16333000,142.142136
144.039032,141.811813,142.582581,142.967972,14204100,142.967972
143.428421,142.142136,142.897903,142.692688,7758800,142.692688
140.390396,137.637634,138.093094,140.135132,23721800,140.135132
140.86586,139.949951,140.635635,140.140137,11074700,140.140137
140.87587,136.811813,140.760757,137.142136,13612300,137.142136
140.01001,137.197205,138.218216,139.929932,11631700,139.929932
142.517517,138.363358,138.92392,141.426422,17169000,141.426422
142.142136,140.125122,141.416412,141.436432,8744400,141.436432
142.652649,141.471466,141.881882,141.931931,7503000,141.931931
144.704712,141.261261,141.261261,144.36937,11794100,144.36937
144.899902,143.083084,143.838837,143.778778,9574400,143.778778
144.394394,142.322327,144.259262,143.143143,10057900,143.143143
143.89389,142.642639,143.098099,143.268265,5478700,143.268265
145.140137,143.363358,143.398392,144.36937,6862100,144.36937
144.839844,143.543549,144.644638,143.6987,8416100,143.6987
147.897903,142.782776,143.088089,147.582581,14984000,147.582581
149.789795,146.826828,147.562561,147.84285,13213300,147.84285
149.699707,148.428421,148.788788,149.694702,8772200,149.694702
155.86586,150.65065,151.026031,155.025024,20752200,155.025024
157.922928,153.238235,154.654648,155.996002,20579200,155.996002
156.796799,150.300293,154.519516,151.651657,22529000,151.651657
153.528534,149.104111,149.909912,151.461456,30901400,151.461456
152.402405,150.085083,152.162155,150.250244,15144400,150.250244
153.153152,150.505508,150.65065,152.047043,11512200,152.047043
155.805801,152.767761,153.228226,154.109116,18683200,154.109116
157.037033,153.133133,154.35936,156.10611,20219100,156.10611
159.769775,155.240234,155.905899,155.840836,25986700,155.840836
158.763763,156.451447,156.656662,157.837845,16950600,157.837845
160.635635,156.436432,159.909912,157.297302,19769000,157.297302
159.364365,156.846848,157.632629,157.127121,13732400,157.127121
157.707703,152.952957,157.267273,153.153152,15978800,153.153152
155.515518,153.193192,153.4935,154.964966,11216300,154.964966
158.908905,156.3013,157.267273,158.388382,18284200,158.388382
160.21521,156.551544,156.97197,159.499496,18302200,159.499496
160.800797,155.525528,160.135132,155.655655,18270300,155.655655
157.607605,154.15416,156.501495,155.510513,16640100,155.510513
157.3974,155.200195,157.227234,156.531525,15971600,156.531525
158.4935,155.42543,157.552551,156.651657,13527000,156.651657
157.567566,154.729736,156.811813,155.480484,11133200,155.480484
156.481476,152.582581,155.460464,153.203201,17068100,153.203201
153.748749,149.649643,152.752747,150.635635,18593700,150.635635
151.151154,145.485489,151.151154,148.868866,21114200,148.868866
150.265259,146.416412,150.100098,148.218216,17021100,148.218216
152.752747,147.427429,148.898895,152.652649,15118200,152.652649
154.13414,151.521515,152.632629,151.791794,14141400,151.791794
155.090088,152.132126,152.152145,154.504501,14007300,154.504501
155.720718,150.755753,155.150146,151.751755,27795500,151.751755
173.388382,166.666672,173.073074,170.120117,45739000,170.120117
174.824829,171.266266,171.856857,174.499496,18844500,174.499496
173.873871,171.601608,173.063065,173.628632,13742800,173.628632
178.178177,173.268265,173.313309,177.897903,17797100,177.897903
178.723724,176.016022,178.478485,176.706711,10258500,176.706711
179.654648,177.687683,177.81282,179.264267,11795100,179.264267
187.562561,179.934937,180.300293,186.256256,28657100,186.256256
192.142136,184.689697,186.116119,189.879883,32679400,189.879883
192.692688,188.773773,191.041046,190.030029,21109600,190.030029
193.48349,190.880875,191.396393,193.168167,14881900,193.168167
196.091095,192.917923,195.185181,195.410416,17632100,195.410416
198.933929,196.271271,197.747742,197.712708,19163800,197.712708
197.992996,194.484482,197.322327,195.145142,15779200,195.145142
194.33934,189.204208,193.528534,189.764771,20912800,189.764771
195.870865,188.9039,189.36937,195.745743,18239100,195.745743
198.648651,194.619614,197.757751,195.395401,14113600,195.395401
199.309311,195.960968,196.256256,198.683685,15600100,198.683685
198.6987,195.67067,197.38739,196.596603,17232500,196.596603
199.624619,197.252258,198.298294,199.274277,17373000,199.274277
202.107101,199.964966,201.101105,201.926926,18405900,201.926926
202.452454,200.125122,201.946945,200.305298,14037100,200.305298
205.19519,196.94194,199.78479,204.884888,20649500,204.884888
208.863861,203.318314,204.529526,208.443451,19172800,208.443451
212.572571,208.098099,208.728729,211.641647,20149800,211.641647
214.589584,212.862869,213.103104,214.524521,9670500,214.524521
215.835831,211.431427,215.125122,211.95195,21994700,211.95195
213.413406,201.271271,212.442444,201.97197,42948600,201.97197
204.429428,197.977982,202.332336,202.657654,31162000,202.657654
207.927933,204.34935,204.80481,207.252258,19470300,207.252258
209.974976,207.137131,208.67868,209.059052,15071900,209.059052
208.958954,202.342346,208.70871,203.128128,20558200,203.128128
208.413406,201.051056,204.55455,202.472473,30220300,202.472473
203.553558,199.704712,203.283279,202.312317,23308400,202.312317
205.530533,201.521515,202.852859,205.530533,17802100,205.530533
208.098099,204.484482,207.707703,204.80481,15271500,204.80481
207.81282,205.180176,207.522522,206.511505,13886200,206.511505
209.209213,206.026031,206.456451,208.953949,16311200,208.953949
210.075073,207.952957,208.728729,209.689697,13247500,209.689697
211.781784,208.458466,209.764771,211.486481,12079500,211.486481
216.466461,211.586594,212.882889,215.290283,32628300,215.290283
223.328323,210.265259,216.316315,212.512512,43829700,212.512512
216.316315,212.547546,214.14415,215.085083,20149200,215.085083
218.648651,210.565567,216.991989,213.378372,22421300,213.378372
216.646652,213.178177,216.101105,216.236237,15078100,216.236237
216.466461,214.604599,216.29129,215.680679,9181000,215.680679
216.146149,211.591599,216.146149,212.532532,13392100,212.532532
214.104111,210.840836,212.382385,213.558563,14221500,213.558563
214.579575,209.7948,214.204208,210.285278,13877700,210.285278
209.314316,207.077072,208.843842,207.637634,15159000,207.637634
218.053055,209.319321,211.471466,217.83284,26216100,217.83284
224.704712,220.095093,222.172165,222.84285,30542200,222.84285
226.001007,220.970978,223.223221,225.84584,21594900,225.84584
235.485489,226.846848,228.663666,233.063065,35478200,233.063065
236.936935,230.700699,233.438446,233.683685,25558200,233.683685
235.360367,231.251251,232.442444,235.115112,18176000,235.115112
237.792786,234.824829,235.870865,236.051056,17996700,236.051056
237.732727,230.980988,237.097092,232.047043,20230300,232.047043
233.67868,231.036041,232.38739,233.358353,15297800,233.358353
235.185181,231.49649,231.761765,233.788788,16524000,233.788788
228.908905,221.846848,223.873871,222.677673,40930400,222.677673
226.97197,216.716721,225.810806,218.443451,29045500,218.443451
220.235229,197.567566,219.569565,199.929932,82151100,199.929932
214.409409,203.068069,203.89389,213.963959,45437300,213.963959
222.697693,217.457458,218.233231,221.73674,30898200,221.73674
227.342346,214.824829,225.85585,216.716721,37442100,216.716721
220.21521,211.991989,219.98999,217.352356,25826300,217.352356
219.32933,214.704712,217.717712,216.96196,16887400,216.96196
216.856857,212.712708,214.829834,213.623627,17160600,213.623627
220.02002,212.197205,215.500504,216.546539,44087800,216.546539
201.201202,193.953949,194.709717,201.091095,54190700,201.091095
203.453461,198.188187,202.112106,198.218216,23591700,198.218216
197.147141,186.471466,197.007004,190.965973,36527000,190.965973
195.145142,189.969971,192.847855,192.742737,17862900,192.742737
192.042038,181.856857,191.686691,184.14415,33227100,184.14415
185.530533,177.512512,184.424423,184.724731,41566500,184.724731
187.38739,178.233231,185.785782,179.56456,23800900,179.56456
182.432434,176.74675,181.156158,181.486481,30416500,181.486481
175.475479,171.116119,173.4935,173.023026,39396100,173.023026
176.021027,171.371368,172.837845,171.831833,29278600,171.831833
173.173172,169.084091,170.805801,171.361359,25868100,171.361359
183.683685,172.417419,173.008011,183.413406,42588300,183.413406
186.256256,181.991989,185.115112,184.559555,28611700,184.559555
186.956955,182.737732,183.403397,183.478485,17354600,183.478485
184.659653,182.112106,183.758759,182.927933,12939400,182.927933
190.810806,182.877884,182.987991,189.224228,25078000,189.224228
190.22522,186.931931,188.838837,188.888885,12955600,188.888885
196.046051,190.330338,190.825821,195.385391,20403900,195.385391
198.968964,169.424423,196.796799,181.491486,78796300,181.491486
184.909912,180.830826,184.464462,182.582581,24098200,182.582581
190.740738,181.281281,182.322327,188.413406,36623900,188.413406
193.813812,188.068069,192.342346,189.279282,23900000,189.279282
191.891891,183.753754,190.645645,184.234238,17861500,184.234238
184.409409,179.254257,182.692688,182.40741,20736800,182.40741
180.19519,175.44545,177.142136,177.117111,23467700,177.117111
179.444443,170.920914,177.872879,171.671677,27792900,171.671677
172.422424,165.940948,171.921921,168.918915,38612500,168.918915
173.223221,167.892899,170.635635,168.6987,27257500,168.6987
176.361359,166.476471,168.738739,175.755753,36864400,175.755753
176.326324,170.43544,175.560562,172.422424,25512000,172.422424
174.549545,169.119125,174.479477,169.55455,20013300,169.55455
171.061066,167.632629,169.569565,170.065063,17086200,170.065063
175.220215,170.940948,171.341339,174.269272,20794300,174.269272
176.006012,169.709717,175.180176,170.130127,19642500,170.130127
172.222229,168.918915,170.045044,170.280273,15176800,170.280273
173.04805,170.270264,171.346344,171.116119,14854500,171.116119
185.230225,181.436432,184.494492,183.083084,30330800,183.083084
186.041046,182.682678,183.728729,185.030029,14033300,185.030029
189.119125,185.770767,186.041046,188.788788,17873700,188.788788
199.699707,189.944946,190.160156,197.687683,38016900,197.687683
196.946945,191.996994,194.789795,194.414413,29393900,194.414413
196.131134,192.207214,194.56456,195.19519,72969700,195.19519
196.431427,194.159164,194.959961,195.045044,16229100,195.045044
202.652649,194.264267,195.145142,202.372375,31399900,202.372375
207.492493,201.611618,204.304306,204.199203,26794100,204.199203
207.152145,202.917923,203.448456,205.795792,17179800,205.795792
206.631638,202.212219,206.411407,203.283279,14037700,203.283279
208.793793,202.827835,203.743744,208.398392,18621500,208.398392
209.759766,203.313309,208.418411,205.035034,22192100,205.035034
205.870865,202.797791,204.704712,204.679672,12021900,204.679672
205.085083,200.450455,204.519516,201.281281,13092600,201.281281
206.456451,200.620621,201.926926,203.613617,16502400,203.613617
205.120117,200.950958,204.169174,202.322327,16258900,202.322327
207.027023,203.568573,206.491486,205.45546,13549800,205.45546
208.208206,204.304306,205.710709,207.707703,24518400,207.707703
225.585587,218.303299,224.674667,218.768768,45057400,218.768768
222.572571,218.478485,219.919922,220.470474,17655100,220.470474
220.740738,213.213211,220.035034,213.793793,19118800,213.793793
215.235229,211.976974,214.084091,213.198196,14541000,213.198196
213.668671,209.904907,211.666672,210.22522,16659100,210.22522
213.078079,208.358353,209.524521,209.179184,14827700,209.179184
209.929932,199.474472,209.444443,199.649643,20701600,199.649643
201.446442,194.394394,200.740738,197.597595,26182300,197.597595
200.950958,195.635635,198.373367,197.282288,16128200,197.282288
199.634628,196.3013,197.712708,197.572571,9294600,197.572571
200.540543,196.08609,198.998993,197.347351,12117800,197.347351
198.758759,195.220215,197.752747,197.587585,10226900,197.587585
204.704712,197.072067,198.04805,204.604599,18262900,204.604599
206.061066,201.131134,204.35936,201.691696,12362000,201.691696
202.557556,192.682678,201.911911,193.693695,17767800,193.693695
192.627625,186.96196,191.96196,187.252258,20155000,187.252258
190.265259,184.309311,188.153152,188.288284,17163000,188.288284
188.618622,185.130127,188.183182,185.835831,12969200,185.835831
190.110107,185.295288,185.490494,187.437439,21266300,187.437439
191.0961,185.540543,189.579575,185.680679,11658300,185.680679
187.437439,180.465469,186.826828,185.19519,22773600,185.19519
186.701706,182.8078,184.109116,185.66066,17191500,185.66066
192.132126,186.966965,187.292297,187.977982,17948000,187.977982
191.911911,185.990997,188.863861,190.815811,19088400,190.815811
191.691696,186.341339,189.729736,191.686691,16372800,191.686691
193.133133,190.2052,192.467468,190.86586,7326600,190.86586
190.690689,185.910904,189.32933,186.156158,8623300,186.156158
189.314316,183.573578,187.087082,186.0961,15946600,186.0961
191.686691,185.985992,186.956955,191.501495,12543400,191.501495
193.733734,188.91391,193.613617,189.909912,12760000,189.909912
190.915909,187.262268,188.278275,187.40741,11105800,187.40741
195.19519,188.338333,188.478485,195.190186,20499000,195.190186
197.627625,193.443451,196.816818,193.448456,17804700,193.448456
197.332336,189.484482,194.069077,196.846848,20698200,196.846848
197.912918,192.867874,196.29129,193.478485,12302600,193.478485
195.440445,190.690689,194.364365,190.960968,10028100,190.960968
193.693695,189.249252,190.64064,193.453461,15302800,193.453461
195.745743,189.449448,195.110107,192.38739,15528400,192.38739
196.32132,191.691696,193.50351,195.695694,13557800,195.695694
195.66066,194.194199,194.744751,195.545547,10598500,195.545547
197.597595,193.683685,195.620621,194.264267,15250900,194.264267
196.131134,193.448456,194.209213,193.778778,8071700,193.778778
202.202209,195.070068,195.725723,201.266266,17471300,201.266266
203.203201,194.194199,200.990997,200.175171,11811900,200.175171
205.080078,200.570572,201.581589,202.632629,10618900,202.632629
204.354355,201.826828,203.578583,202.312317,7095200,202.312317
204.204208,200.705704,203.05806,201.361359,8205900,201.361359
203.443451,200.765762,202.207214,203.258255,7413500,203.258255
209.309311,203.113113,204.199203,209.11412,13303000,209.11412
209.874878,206.371368,208.008011,209.874878,12503400,209.874878
212.097092,209.934937,210.230225,211.811813,4309000,211.811813
211.611618,208.02803,210.970978,210.940948,9961200,210.940948
212.902908,211.201202,211.901901,211.806808,7366800,211.806808
214.159164,208.148148,213.238235,210.43544,12071700,210.43544
212.827835,208.398392,211.931931,209.309311,8863900,209.309311
212.737732,206.721725,209.464462,212.492493,11930600,212.492493
211.581589,208.573578,211.256256,208.833832,9803500,208.833832
209.379379,203.618622,207.207214,204.619614,13835100,204.619614
205.950958,199.504501,205.370377,201.95195,15089000,201.95195
205.705704,202.062057,202.517517,204.149155,11612100,204.149155
205.490494,199.069077,205.080078,201.72673,17056500,201.72673
200.770767,197.527527,197.702698,199.699707,17019900,199.699707
