-3.9079, -2.4657, -6.1475
-0.4048, 4.4710, -30.7971
-1.5565, 4.4806, -40.2069
1.2445, -4.7364, 52.5503
-5.7531, 0.4169, -42.9718
6.2373, -1.6683, 69.7613
9.1488, 6.0109, 35.6683
-5.0640, 2.1931, -51.0607
-2.1774, -9.4687, 60.8494
-0.2174, -2.1711, 20.3777
2.4061, -2.9073, 48.0066
3.9208, -4.0031, 69.0612
-1.2709, -7.9021, 55.3904
5.4224, 2.6795, 30.3345
8.3827, 2.0285, 58.8519
-5.3011, 3.7978, -65.1968
-5.6497, -1.9138, -24.8633
-0.3701, -0.5419, 8.3493
5.7485, -5.3742, 94.6412
-3.5878, 7.3394, -77.8051
3.3682, 8.1059, -26.4663
2.7808, 9.7800, -45.0635
-0.0697, -0.1179, 7.2783
-2.4739, 6.0774, -58.8296
6.0058, 0.9842, 47.3384
-6.0294, -8.8404, 25.2618
-1.9911, 3.5182, -36.0085
4.2359, -0.2568, 42.9975
-1.8707, -6.8922, 43.5222
-3.2412, 3.1622, -43.8791
-5.2761, 0.1368, -37.3728
6.9078, 1.0394, 55.6403
-1.2425, -3.4409, 22.0232
0.8676, 0.9034, 6.9963
-1.2068, 3.8261, -32.1437
1.2548, 9.1257, -52.2935
9.2960, -0.7223, 87.5072
1.3048, -10.4716, 96.9713
3.7278, -0.7431, 41.7412
-2.6103, -1.0583, -5.9649
2.6647, -1.3045, 38.5269
-3.8801, 8.4284, -88.0713
2.3145, 10.2969, -52.2356
1.3747, -1.5019, 30.1617
-2.3101, 9.6806, -85.4407
3.1568, 11.1843, -52.8476
-2.5354, -2.7587, 6.0451
-2.8372, -7.7704, 42.7544
3.3729, 2.8174, 13.1998
-9.1322, -6.8134, -16.0825
3.4236, 1.8336, 20.7658
6.6112, -2.7675, 81.3453
3.7648, 3.2513, 12.3209
-2.8616, -5.9146, 28.6414
3.3524, 2.7840, 12.4503
3.5730, -4.0708, 66.3445
-0.2208, 10.1949, -72.8523
-8.7044, 2.7463, -84.3416
-5.8200, 10.0203, -115.4553
0.1570, 0.8745, 1.4702
-3.7502, -0.9780, -16.2634
-4.1109, 4.4520, -60.2599
9.5048, 4.5946, 48.3533
6.9644, 12.1346, -27.4863
1.7739, 8.2619, -41.5650
3.4104, 0.2644, 32.3940
-5.8704, -1.4691, -30.4747
6.9217, -8.0368, 124.1978
-6.5464, 0.6948, -51.3953
-6.4195, -5.4225, -4.1458
-2.1822, 9.8572, -85.7392
-2.0772, -0.1394, -8.5967
-5.7363, -1.2653, -30.6444
2.2304, -0.4836, 29.2335
5.5992, 5.9967, 6.1876
-2.1179, -0.3701, -8.6451
-7.9053, 8.4739, -121.8554
1.8211, 5.0464, -16.5249
-1.0345, 3.7208, -29.9207
5.2125, -2.0236, 65.4978
0.4074, 5.1123, -28.9265
2.4054, -6.7472, 77.3716
-1.0682, 12.0350, -92.8250
0.1225, 5.9152, -37.0688
-0.5174, -1.1644, 11.2702
-5.6809, 8.7876, -106.0465
-0.1075, 4.9720, -32.0694
1.8245, 0.1360, 20.7380
-1.7390, -1.6325, 5.1417
5.9704, -5.6357, 97.9851
-7.0154, 1.4736, -62.3882
-6.0374, 3.4962, -69.4183
-1.8530, 3.4310, -34.1268
2.6217, 9.5117, -44.1110
4.3329, 2.1280, 26.0487
4.9610, -0.2083, 49.1137
-0.9988, -3.7470, 27.0677
7.3572, 6.5268, 16.8334
-9.4936, -4.2842, -38.9012
3.0905, 9.2404, -37.6967
2.6640, 4.3600, -3.8271
-2.1192, -4.9541, 28.0033
5.8277, 6.9507, 1.4044
-1.2521, 0.7627, -8.9994
-1.0837, 0.3439, -4.8512
1.2175, -0.4218, 20.1956
7.0068, 11.5124, -23.8986
-5.1477, -8.2792, 28.5419
0.4013, -5.0984, 48.6552
3.9752, -11.6871, 127.5213
0.3559, 1.4108, -1.3795
-6.4139, 5.1752, -84.7171
-3.9472, -3.3488, -0.0431
2.8051, 11.2144, -55.9593
1.2055, 1.4112, 5.9173
-4.4447, 8.1624, -91.7038
-2.9215, 0.3869, -20.4342
4.9596, -0.2496, 49.2491
0.0857, -14.1433, 115.1373
5.8633, -7.9181, 113.9626
-0.9585, -4.1630, 30.9186
1.0826, 6.5440, -35.1506
-4.6255, 0.6382, -35.8457
0.7785, -7.9830, 73.3393
-0.8259, 8.0840, -61.6329
-7.5534, 4.2636, -87.3880
-3.0537, -4.1409, 13.0147
0.2345, -9.1173, 77.6713
0.0563, 11.6803, -81.8303
-0.8651, -7.1894, 53.8774
4.5692, 2.6469, 23.7855
-0.9982, -5.1272, 37.6934
-5.8821, 5.3143, -81.2584
1.2573, 1.1883, 7.9968
-3.2550, -13.2537, 81.1185
-7.1863, 4.4305, -84.2414
-0.4002, 2.0008, -11.5256
-3.2001, -2.9289, 2.2633
7.0949, -10.0167, 140.0840
-3.9336, -1.3543, -14.9490
3.8885, -3.0876, 60.9292
-5.7307, -2.5720, -19.7694
4.7975, -1.1876, 55.4529
0.1185, 3.9894, -22.9497
-0.0175, 9.7162, -67.2657
2.2959, -6.2004, 72.3093
-0.2619, -13.2677, 104.9859
0.7069, 8.5829, -52.7488
0.9694, 1.2182, 5.6164
1.9125, 3.9239, -6.8345
-7.7660, 6.0235, -102.2979
-5.3688, -1.6299, -24.8065
2.5512, -5.9345, 71.9089
-2.3345, -1.8240, 1.2366
-3.1092, 11.0347, -101.3117
0.3238, 6.9977, -43.1816
-4.4654, 4.6655, -64.4253
-3.5921, -7.2214, 31.6080
-3.9343, -3.2751, -0.2887
0.2285, 1.7167, -4.1213
-7.0336, 1.0304, -57.8219
8.1851, -2.8829, 94.6963
-3.5038, -12.5086, 73.0028
0.4932, 0.0580, 9.8141
5.2713, 4.0050, 18.9890
-3.1841, -0.4425, -16.4254
-8.0898, 0.6048, -64.2516
-3.7966, -4.2484, 7.5834
-2.7437, -3.0936, 7.8061
4.1730, -11.4245, 126.3296
-4.8179, -6.9077, 20.2672
-3.9206, 0.5469, -29.2471
-5.7296, 8.5036, -104.8119
-5.4149, 7.5621, -94.0679
3.9614, -9.7193, 112.5243
-2.5957, -3.9888, 15.3924
-6.3198, 1.4006, -55.3606
-3.9629, -7.3122, 29.6587
3.0826, 7.1592, -22.2117
0.9732, 7.7066, -42.8546
-1.4411, -9.0468, 63.0198
-4.9211, -8.9722, 35.3207
1.8026, 4.3223, -10.9668
1.5578, 4.1046, -12.2132
-1.9426, 1.6420, -20.9712
-0.3305, -2.2794, 21.6448
-3.2303, -6.7157, 30.9937
0.1169, 4.0174, -22.4910
-8.4639, 10.0470, -138.1075
2.4931, 11.3937, -59.6368
-5.7674, -1.4710, -29.0331
-7.0811, -6.4125, -2.1153
-0.6085, -0.9273, 9.2794
3.6009, -3.8014, 64.6890
-3.9331, 1.2042, -34.9920
-1.5298, -8.0783, 55.7479
0.7210, -2.4357, 31.5612
8.6649, -4.4008, 110.4721
-1.5372, -5.8514, 37.4144
-7.4626, 1.0918, -61.9115
-5.2020, -6.6164, 14.9945
-2.3752, -8.4341, 50.9572
4.4014, -4.3374, 74.8800
-6.3612, 5.3868, -86.3145
-2.8347, 12.6535, -111.7377
3.4780, 1.4317, 23.9888
7.8912, -5.0404, 108.8372
-6.3377, -2.5405, -25.2229
3.9584, 5.9697, -6.4004
-0.6110, -1.3479, 12.2185
-0.7716, 9.8878, -75.4925
-4.0596, -0.7414, -20.9006
-0.7951, 0.1938, -1.1813
-0.4867, 7.0794, -51.2089
2.1092, 0.1091, 23.0247
-7.1338, -2.5208, -32.0553
3.3673, 3.8519, 5.1444
7.4561, 8.3135, 4.1682
-3.4006, -9.6805, 51.7589
8.1436, 1.0644, 65.5351
-4.5884, -0.7906, -24.8249
1.6052, -4.0761, 50.5648
-5.2990, -5.2265, 3.3928
6.6871, -5.0025, 98.9541
-8.9360, 1.0106, -73.9160
4.6705, -5.3902, 85.2972
-7.0297, -8.4983, 14.1121
0.0703, -8.8118, 73.9904
9.6805, 1.8685, 71.0138
-7.6187, 0.5036, -58.9583
3.4750, -12.4252, 129.8014
8.3604, -1.9090, 89.5985
-5.6445, -0.8352, -32.3359
0.9850, 7.3934, -41.1086
1.9103, 7.1825, -32.2173
2.1490, -9.2045, 93.2529
-2.8047, -9.1397, 53.1487
-1.4198, 7.0470, -57.6940
-4.4988, -6.0858, 17.0265
1.1203, -13.4139, 118.4028
1.5616, 5.8336, -23.9303
2.7700, 0.2365, 27.3410
-0.6107, -2.9085, 23.5940
2.5315, 7.9652, -34.1285
-3.0701, 3.9783, -48.4443
-3.6638, -12.2557, 70.0452
5.7536, 0.0171, 53.0777
5.2601, 4.8959, 12.5494
2.5192, 0.1269, 25.6584
0.1777, 11.2225, -76.0246
-3.0116, -5.0299, 20.5791
-5.4677, -2.9698, -15.5263
-1.9879, 3.7594, -37.2705
0.5083, 14.2693, -96.9994
0.0545, 4.0956, -23.6874
4.9254, -4.5853, 81.6737
2.8921, -4.3489, 61.6522
-3.1960, 10.0081, -95.2437
6.6178, 3.1809, 36.2017
3.5955, 11.4634, -50.1792
1.4062, 11.2330, -67.5419
2.9538, 2.1443, 14.5083
2.0589, 6.0495, -22.6849
8.9515, -0.4581, 83.0355
-4.6185, -0.8927, -24.4358
-2.7805, -0.8430, -9.5372
-1.1724, 1.9165, -17.2093
0.2374, 5.5761, -34.0868
-1.8923, -0.2892, -6.4485
-2.9205, -8.9258, 49.3781
1.8473, 1.5276, 10.1064
2.8849, -10.9048, 111.9301
-2.5726, 6.6569, -64.4547
-2.3926, -11.9911, 78.2874
1.4296, -3.1967, 42.8746
6.1741, 6.5637, 7.3669
-1.0575, 5.7402, -45.1564
5.2275, -8.2321, 111.5735
3.7463, 0.8915, 30.1998
1.4680, 7.9894, -42.2604
3.9380, 10.4848, -40.3745
-5.2786, -8.8709, 31.4815
-3.3067, -11.8518, 69.2470
-1.6426, -0.4552, -3.2128
-1.1039, -0.7741, 3.4266
-2.1923, -9.0809, 57.0485
-8.5258, -6.7499, -11.1900
-3.0163, 2.2551, -34.7205
1.8129, 3.6850, -6.2486
2.4251, -1.8408, 40.1154
-0.5763, -1.1174, 11.2710
1.3412, -3.1838, 42.7995
4.5765, -13.8385, 148.4825
-3.3631, -2.3669, -2.4791
2.8592, 3.1825, 6.1108
-4.0811, -1.9698, -12.1067
-3.6240, -11.1370, 61.4415
-1.2291, -2.7536, 17.3240
-2.3255, -10.6653, 69.2942
-0.0200, 12.6469, -89.9823
-6.4380, -1.6586, -33.1848
4.5865, -0.6732, 48.5176
0.2632, -1.5018, 19.7637
6.6311, 4.4601, 26.8350
-0.4051, 3.6556, -23.6488
-4.5045, -11.0890, 54.7365
2.8052, 4.1224, -1.0632
4.2343, 0.4063, 37.4780
-3.8874, 0.5313, -29.0788
3.0607, 2.0857, 14.9433
-0.7529, 7.7359, -57.9330
5.7729, -6.2585, 102.0183
-2.2664, -1.9181, 2.8311
-2.1946, -1.5115, 0.4560
1.3656, 3.6759, -9.9682
-0.0237, -7.8509, 66.2261
8.1957, -3.3881, 99.7418
2.9211, -4.8092, 66.4899
-3.8459, 5.4178, -65.8483
-7.5023, 5.7300, -97.9901
1.9361, -3.3366, 47.0277
1.1699, -5.0004, 53.6211
-1.9930, 0.0964, -10.9962
0.2432, -0.4347, 11.0256
0.4754, -5.8994, 55.9194
4.8398, 2.0831, 29.9564
-1.7260, -13.8391, 98.0498
3.9405, 2.0541, 22.4512
-0.7071, -1.4504, 11.7346
-0.3080, 3.0656, -18.7624
-4.5082, -0.6110, -25.2250
4.0738, -5.5755, 81.5268
-1.2293, -7.0223, 49.9051
3.1628, 11.7075, -56.2466
1.0816, -0.5865, 20.2951
-8.0406, 1.5106, -70.4044
-1.4753, 8.8796, -72.1554
1.1285, -4.5776, 51.3873
-3.2669, -2.6030, 0.4482
5.5102, 2.9380, 28.8916
-4.9342, -4.8371, 3.1312
-6.4619, 4.2511, -77.8842
-1.7218, -8.5057, 57.1770
-4.3125, 8.5437, -92.5563
5.9622, 10.5579, -25.3961
-7.6944, -0.7380, -50.5247
4.2464, 7.3182, -12.8235
8.3218, -2.1590, 90.7988
4.0162, -6.0626, 84.7116
-7.0521, 2.4620, -69.5571
4.1386, 3.6862, 12.6490
-6.0094, -0.1288, -41.4261
-0.5236, -3.4873, 29.8514
-2.4758, 9.2540, -83.9604
-8.2574, 3.9214, -90.9111
-3.8294, -6.1306, 22.5567
-3.6361, 1.1972, -31.7876
2.6835, -0.6793, 32.7480
-4.3955, 4.7585, -64.9102
3.1731, -8.3415, 95.1615
-4.8647, 0.7488, -39.1731
2.1579, -9.6286, 97.0705
0.8703, -9.6856, 87.0127
4.2228, 6.5346, -8.0341
4.2663, 5.2909, 1.4446
-9.6588, -3.2031, -47.7330
-4.8117, -0.0038, -32.4221
4.5744, 7.9918, -16.4530
4.1167, 12.0035, -51.7740
-8.5232, -9.3125, 7.9454
-6.2431, -0.2453, -41.6543
-2.0851, -4.3839, 22.5335
0.7620, 7.3069, -42.4873
-3.2698, 5.8745, -64.0901
-3.3428, 1.1543, -29.8723
-4.9933, 0.2066, -35.9171
5.7555, -3.6860, 80.2078
-7.9733, -1.2172, -48.1994
-4.3741, 6.5055, -78.3086
-0.7376, 1.9466, -13.8027
1.3675, -12.0439, 109.4209
0.2704, -2.2530, 25.3834
2.8693, -7.5974, 87.6839
7.0669, 5.6537, 21.0079
-5.8322, -5.7402, 2.1923
-0.6013, -4.1038, 33.5921
0.6211, -0.0190, 12.4731
-6.8165, -2.3409, -30.4302
1.2002, 1.3050, 6.4598
-2.5048, -0.7394, -8.7100
-7.7516, 0.7527, -61.4102
-2.9873, -7.1317, 37.2006
7.4329, -11.1844, 151.0179
-1.2740, 7.1744, -57.3857
2.5587, 1.3759, 16.2590
-9.0324, -8.5981, -1.9607
3.0074, 2.7889, 10.6307
3.6449, 9.5039, -36.0424
7.0814, 0.3060, 61.2918
0.0945, -2.4517, 25.5793
-6.2862, -3.5507, -17.5005
6.7965, 2.5705, 43.0643
2.5909, -1.4794, 38.4418
4.2769, -2.3932, 59.9921
-2.4592, -2.7254, 7.5785
-1.9662, -3.4054, 16.2426
-1.2117, 6.4546, -52.4822
-7.0339, 5.8256, -95.2682
-1.4942, 7.0190, -58.7486
-7.0289, 1.5565, -61.9706
-0.3279, -2.9442, 26.5454
5.0131, 8.5419, -16.6961
1.2312, -4.4654, 50.0752
-1.2852, 6.9461, -55.9503
7.3417, -1.1884, 74.9963
2.6921, 2.4017, 9.9209
0.1085, 12.6026, -87.5036
-1.7990, -4.3688, 24.9341
-0.2750, -8.3382, 67.7713
6.5434, 0.6971, 54.6710
1.7597, 12.2585, -73.4087
1.2116, 1.8340, 2.0061
-7.1489, 7.5121, -107.7627
3.5561, 2.4647, 16.7399
3.4934, -12.3759, 128.5822
-0.8469, 3.3972, -25.6059
-4.2388, 8.5446, -92.1647
4.8875, -9.1115, 115.5172
2.3933, 2.6716, 5.6372
4.9334, 6.8408, -4.2981
0.5181, 4.0201, -19.9135
6.8199, -6.0743, 108.5847
-8.4136, -8.1951, 0.2980
-1.0269, 2.1278, -17.3217
-6.6549, 6.8149, -98.9217
4.9260, -3.4282, 73.1547
-0.8513, 2.8925, -21.3277
-6.5964, -6.1106, -0.8400
-2.7916, 5.5345, -58.3638
-1.5581, -12.1662, 85.9506
-3.7000, 4.6978, -58.5372
0.2797, -7.4517, 65.2020
-0.9050, -4.3886, 31.9728
-0.2111, 3.5315, -21.3456
1.5481, 9.2601, -51.2393
-2.9271, 2.7537, -38.9065
2.2825, -0.0463, 25.4816
1.0495, -7.4409, 71.0253
6.3441, 2.0203, 43.0964
-3.7382, -2.6426, -3.9134
3.1906, 1.2367, 22.9485
-2.0962, -1.7856, 2.3533
3.7637, -2.6588, 57.4788
-2.2060, -0.3938, -9.0550
-4.3996, -3.0286, -5.9860
-3.1218, -0.4114, -15.2920
-6.2311, 12.5136, -138.5321
-1.4664, 5.1093, -44.2683
-5.4888, -1.6050, -25.7835
-1.5907, -12.1797, 85.4734
-1.0846, -2.6849, 18.9309
-3.5916, -9.1687, 46.5093
8.5994, -5.3324, 116.0739
-1.8916, -12.1781, 83.0440
-3.7400, 1.7621, -36.3231
-4.8679, -1.2886, -23.0724
-6.5041, -5.4732, -3.6780
1.1577, 3.8047, -12.1047
0.9548, -7.5479, 71.1234
0.3540, 0.0941, 8.6938
-7.2883, 3.1058, -76.8271
7.3160, 14.6049, -44.6823
-3.8219, -7.0436, 28.8035
-0.0425, -6.8252, 57.1661
-3.2985, -2.6816, -0.2100
6.2115, 5.5283, 15.6514
1.7657, -9.3078, 93.1626
6.4791, 2.5910, 40.0583
4.7401, 7.1295, -8.1684
-0.5073, -10.3322, 81.2393
0.4451, 7.0647, -42.9213
6.9161, -11.4413, 150.0025
-0.8231, 1.3820, -11.2736
1.3254, 0.7122, 11.9620
2.2911, -0.6772, 30.3693
1.6831, -5.4175, 61.5977
0.4690, 8.4574, -53.6724
2.2640, -7.1570, 79.8510
-4.6844, -12.2593, 61.7223
-8.3007, -11.4293, 25.5116
6.7159, -1.2971, 71.0665
7.8616, 4.4425, 37.3651
-1.3739, 9.0170, -72.7353
-4.5272, 4.0227, -60.0084
-0.4517, 2.4791, -16.2583
-2.7108, 10.0784, -91.5860
-4.7053, 5.1017, -70.5034
5.0797, 4.1795, 15.7498
-3.0782, 7.0186, -71.4844
1.1634, -7.3674, 71.1280
-3.4205, -3.6149, 5.0276
-1.2233, 4.7164, -38.9799
1.7623, -11.4190, 107.7841
1.7497, 3.6482, -7.0137
2.5186, 0.7565, 21.5444
-5.1295, -4.6658, 0.3931
-0.0643, 10.5950, -74.2089
3.7974, -4.8761, 74.2896
4.2204, 6.8611, -10.7915
-3.4970, 4.5677, -56.5107
-6.9872, 6.7774, -100.4974
1.0892, -3.9341, 44.4053
-6.2638, -4.9416, -5.8368
-4.7386, -2.8808, -10.0432
3.3018, -11.2288, 118.7204
-0.7158, 0.4320, -2.4924
2.4753, -5.6331, 69.5040
-3.8047, -1.7364, -11.1491
5.8653, -1.9179, 68.7682
-0.5640, 8.8375, -63.8195
-4.7106, -4.7105, 4.8534
5.1234, 9.6669, -25.8394
-1.1792, 1.6311, -14.0023
-0.4878, -5.9282, 47.3950
3.3980, -1.3983, 45.0554
1.7437, -4.7313, 57.6584
-8.6826, -2.0462, -47.7597
-7.3789, -5.3763, -12.5570
-1.8476, -4.6287, 26.7201
0.7659, -2.2139, 29.6654
7.0583, 8.9377, -3.3946
-0.7585, 1.3878, -9.3498
-7.7805, 3.0814, -79.6674
-3.8821, 3.7748, -52.9195
2.4106, 2.9490, 2.4931
3.2942, -12.2381, 126.3291
-1.3305, -2.4001, 13.9481
6.2190, 9.4920, -14.6088
7.0953, -10.9593, 147.6053
-0.2345, -1.4490, 15.7922
3.9705, -4.7643, 74.9562
-1.9848, 0.9399, -16.8831
-3.7911, -3.6291, 4.3989
-2.8610, 1.5147, -27.9285
4.3556, 1.0338, 33.6310
2.6452, 1.2608, 18.8373
-7.6979, 1.9583, -71.2189
-1.2948, 2.6699, -23.4194
5.0535, 1.8659, 33.8357
-2.2370, -3.4379, 14.9672
4.8877, -8.8054, 112.1376
-3.6184, -3.9479, 7.6222
-2.0851, 0.2219, -11.8101
-3.2736, 0.5412, -24.0280
-2.4690, 3.5615, -40.7457
-3.5304, -1.8398, -8.1877
-6.2707, -4.5571, -9.3892
6.8926, 1.4608, 51.7218
-3.5510, 9.3506, -92.8768
-7.3312, -1.4111, -43.0468
-6.9600, 3.9213, -79.4636
-4.3248, -5.6058, 13.8326
4.3762, 2.3471, 24.1751
-5.9603, -2.6858, -21.4994
5.2086, -1.1977, 57.4373
3.2176, 2.5317, 14.5195
-2.9433, 2.9283, -39.3447
-4.4132, 3.4486, -55.2339
2.3244, 2.5863, 5.9586
-5.0569, 2.0814, -49.8567
-4.8389, -1.0187, -25.2037
2.4290, -7.7310, 84.8399
8.6834, 5.4734, 35.3258
-6.1697, -1.2052, -34.9598
5.3094, 2.9895, 26.4214
2.1947, 4.1088, -6.1849
6.2262, 1.2604, 49.2820
-1.8445, 0.8996, -15.3527
-0.3633, -10.1100, 80.9942
-2.0032, 2.2506, -26.3067
-0.8395, 9.0254, -68.3764
2.4523, 4.5317, -8.2097
7.4577, -9.9332, 142.4244
-4.1921, -4.1612, 3.0991
0.6492, -2.7564, 31.7637
-3.8490, -7.7705, 34.7616
5.7934, 1.1964, 44.2121
-4.7567, -2.5142, -12.7265
2.2508, -11.9424, 116.4421
0.1830, 6.7953, -43.6106
-1.8293, -4.1834, 23.9121
-1.2561, -4.4681, 30.3459
2.8991, 8.4668, -34.0192
-8.2250, 10.3648, -138.2857
4.9222, -1.3590, 57.7335
1.9978, 2.0338, 7.6912
3.9994, -1.5053, 50.3446
6.9854, -2.7519, 84.1148
2.6840, 6.0999, -17.7516
-8.7492, -1.2026, -54.9541
5.2023, 4.6032, 14.0665
-2.9923, 5.1165, -56.4261
-1.0146, -6.9920, 51.6158
3.0717, 4.4108, -1.1373
6.6429, -0.3460, 63.3193
6.5307, 11.2313, -25.7690
0.4121, 7.0797, -43.7280
-4.1259, 5.5246, -69.1114
-5.1409, 2.6213, -54.4605
1.6723, 6.8772, -31.6759
-0.2739, 4.8198, -31.6967
4.3819, -0.9092, 48.8584
-3.7641, 5.2128, -63.9494
-5.0149, -11.2128, 50.9584
2.9582, 13.4309, -70.7357
-6.0710, -3.7634, -14.0046
4.7707, -1.0813, 53.8093
5.1596, -5.0979, 88.1334
-0.3626, -7.0233, 56.6378
-0.3558, -12.3635, 97.4305
-2.1346, -12.4394, 84.2900
2.5132, 5.0348, -10.8516
-1.9843, 7.3074, -63.9435
-3.3214, -2.9345, 2.5359
2.6765, -4.3033, 60.5025
-0.7683, 8.9848, -68.3602
-1.5259, 10.4906, -84.3185
1.2568, -1.6681, 29.0553
0.7592, 9.8711, -62.4273
-3.3441, -5.5137, 21.4084
2.9268, -9.0825, 100.0226
0.0336, -4.4074, 40.5500
-2.0035, -5.8549, 33.9658
-1.3150, -0.0224, -3.7412
-1.3778, 1.6262, -17.1555
-0.8021, 4.1530, -31.7380
5.3286, 7.6145, -8.0991
-3.3035, 3.8585, -49.3646
2.8455, 11.7084, -58.9183
4.3042, 3.7921, 12.5506
1.3977, 2.4665, -1.1350
-1.6196, -0.7769, -0.7508
1.6207, -1.3703, 29.8729
0.4008, -4.3948, 42.9953
7.3658, -2.9644, 88.8445
-2.6553, -2.1564, 0.6068
-2.0721, -10.7607, 70.4210
-0.6196, 5.6359, -40.6781
-1.7563, -6.1299, 38.2749
-5.9606, 6.8425, -92.4368
7.1489, -2.2195, 81.7471
-4.2316, 6.8837, -79.9761
1.7509, 3.3006, -4.4671
9.1939, 0.7656, 75.1781
-7.8710, 8.0657, -118.3619
6.9859, -2.1288, 79.7614
-0.1562, -6.6755, 55.1597
0.5720, -2.7454, 32.1723
-1.1096, 1.2141, -11.4586
1.3056, 11.0148, -66.8159
-0.9089, 2.5669, -19.9115
3.2603, -4.8107, 69.9301
-2.1958, 5.7864, -54.8888
-6.4772, -0.8852, -39.4079
-4.9003, -3.0983, -9.2271
-2.3408, -1.8021, 0.9393
6.2556, 3.1967, 33.4235
-3.8262, -10.5134, 56.7819
-0.9558, -9.6443, 72.3198
-3.6061, -5.3337, 17.5909
1.4974, -4.4958, 52.7946
-1.2437, 6.3452, -51.8976
-2.4989, -10.5126, 66.5535
4.0051, 9.5651, -33.7897
-4.1012, -8.6456, 39.4165
-5.5870, 0.9145, -46.0443
-6.4779, 5.2264, -85.7172
-6.0968, 6.9208, -95.3612
-0.0420, 4.8163, -29.8873
-1.7377, 6.2221, -54.9193
4.0893, 1.0441, 32.2930
6.8778, 0.0188, 62.5389
1.4548, -11.5144, 106.8545
2.2622, 0.6981, 20.2067
-3.8425, -4.2086, 6.5060
-0.7160, 1.9447, -14.2636
0.9988, 0.2909, 12.3890
0.3216, 1.4939, -2.4866
-3.4750, -0.3103, -19.3850
8.4546, 3.0699, 51.3457
-4.3673, 8.5868, -94.5944
5.4661, 1.0286, 42.5774
6.0194, 1.5211, 43.7954
6.7984, -9.8983, 137.8183
-3.1608, -10.9478, 64.7879
3.0724, -3.2445, 57.2206
3.3331, 2.0932, 18.1583
-5.6122, -1.9947, -24.3165
-9.0905, 7.0496, -119.8045
0.6851, -11.3949, 99.4559
-1.7063, -2.6620, 12.9650
-3.5692, -4.8945, 15.0894
-2.0334, -0.8856, -2.8806
2.5652, 4.8970, -10.1592
1.1281, -1.3740, 26.9942
1.3704, 7.8136, -41.1050
-0.9546, 8.0951, -62.1305
-1.1679, 2.2682, -20.4079
2.6147, -2.3018, 45.4022
1.3229, 2.9159, -5.3298
-7.6244, 7.0168, -108.4460
2.9380, 10.9733, -51.9304
-7.0553, 4.7860, -86.4259
-3.1361, 5.2294, -58.5057
5.1066, 5.1293, 9.2990
-6.5298, -10.8605, 35.5534
-4.6276, 3.4294, -56.3577
0.0809, -2.5724, 27.0746
-7.5191, -11.6987, 34.4277
-5.3625, 2.0901, -53.0241
-5.3011, 7.7540, -94.9853
-0.5149, -3.8002, 31.2529
5.0837, -1.4331, 58.5368
-5.0113, -7.5196, 23.9276
0.1579, 3.3930, -17.9558
7.7777, 1.7372, 56.7379
-1.2724, -2.0515, 12.0603
0.6981, 8.8566, -54.9852
6.5896, 4.6993, 24.9538
3.4029, 5.4412, -6.2374
-2.3220, 9.7149, -85.9696
1.2112, 3.1104, -7.5923
-3.9400, -1.8860, -11.5405
