5.3404, 4.5765, 3.1251, -7.6509, -1.8337, -6.4328, -1.1623, 77.4000
-1.0181, -5.0887, 9.0801, 0.5469, -2.0551, -3.1856, 7.8879, -42.8144
0.9026, 1.7658, 0.7577, 5.9869, -3.6034, 0.4552, 3.4844, 3.8227
-8.3018, 5.9143, 1.7684, -3.8586, -2.9821, -6.6179, 2.4348, 49.3624
-3.1083, 5.9970, 1.7570, -6.4347, -1.7644, 3.3898, -9.2906, 28.4962
-4.5102, -7.6984, 2.2805, -4.4592, -2.0588, -4.2502, -10.5773, 102.3124
-3.1470, -8.9642, 2.3126, 0.5673, -2.2007, 3.8847, 0.9485, -37.8350
2.4802, 5.6054, 2.5373, 0.1266, -2.7613, -0.9875, -0.6761, 30.2467
-3.3293, 5.9589, 5.1736, 2.5408, -1.8854, 2.7743, -3.9795, -12.4280
-0.5507, 7.8156, -0.1642, 1.4465, -0.2990, -3.8666, 5.9734, 9.0692
4.5090, -2.2739, -7.7006, 1.4146, -4.2020, -6.8016, 5.0647, 108.9184
0.0033, 7.0677, 1.9208, -2.5016, -9.0255, 0.7689, -9.1833, 101.6004
1.9229, -4.1015, -0.3889, -1.5380, -1.6861, -4.9480, 3.0140, 49.3866
5.8074, 5.5391, 6.2326, 2.0633, 3.1213, 2.6930, 9.7678, -113.3628
4.8318, 0.4382, -6.1921, 2.2010, -4.2394, 0.4729, -5.3000, 97.7255
-6.8730, -0.2578, -1.2694, 2.2969, -0.6643, 6.0513, 5.1836, -79.2601
1.5249, -0.2889, -6.7868, 4.0027, -8.2524, 0.6908, -1.4764, 95.2235
2.1845, -2.5467, -4.3420, -2.4461, 3.8651, 1.2379, 10.8102, -68.0580
-4.0188, 0.1574, 5.6048, -7.1229, 0.2068, 3.6901, -0.8553, -57.0364
-5.3278, -7.0634, -4.2050, -2.9122, 0.1607, 6.6137, 6.7596, -83.2786
-6.9090, 0.7356, 0.2995, 8.5034, 1.0071, -2.2342, 0.1807, 9.6498
6.0634, -7.9462, -0.1547, -6.4987, -2.9971, -4.8547, 2.1697, 66.2278
3.6198, -7.7850, 0.0594, 4.2418, 0.2225, 2.4549, -3.8193, 11.7774
-2.1238, 4.9168, 8.2428, -4.5436, 6.0349, -1.5735, -1.9792, -46.3033
1.9563, 4.1758, -5.4813, -1.0716, 0.4085, 0.3011, -8.7517, 84.4580
4.9205, -2.0597, 0.7634, -1.1699, 8.2450, 7.7339, 10.8821, -174.9350
-1.1948, 1.7821, 7.1592, -3.1350, -1.2810, 6.3438, -3.8959, -55.3018
0.6061, -7.6239, -5.0300, 5.8109, -6.4147, -4.3303, 4.6031, 84.5132
8.6926, -5.6430, -2.9205, 4.5994, -6.3331, -0.8094, 9.0314, 28.2988
-4.0810, 2.5066, 0.3448, 1.8229, -0.5461, 7.4903, 5.3403, -96.8480
-1.7615, -0.6609, -3.7168, 1.6937, -2.5111, -7.1437, -7.7872, 149.1287
3.7957, 2.2000, 3.4599, -4.6668, 8.3319, -0.7640, -2.5065, -32.4765
5.5119, 1.8583, -3.6395, -5.4322, -4.9493, 1.2535, -4.5392, 78.7162
1.6641, 2.2023, -5.9137, 5.3132, -0.4747, -4.6922, 0.8547, 80.7462
5.8942, -3.0278, 7.8934, -0.4279, 7.9141, -1.9910, -1.8596, -41.2969
0.5877, -6.3816, -1.8345, 5.8531, 4.0766, 3.8998, 0.4304, -45.7322
2.1227, -8.7655, -2.9495, 0.4404, -2.8916, -0.3874, -5.6942, 79.3854
-6.6699, 3.4902, 0.1407, -8.5115, 6.3545, 0.6972, -1.6651, -40.0379
0.5006, 4.7833, 3.9929, 0.2339, -2.2708, -1.4710, -12.3485, 89.9148
-0.9119, -5.3272, -1.0344, -4.9373, 7.4504, 0.0043, 11.7781, -106.0728
2.6601, -4.2964, -4.4976, -2.7405, -8.1983, 0.7247, 3.1314, 57.0757
-0.5625, 2.0447, -1.2031, -3.4767, -4.9943, 3.1229, 2.7099, -2.4252
0.2334, -0.1711, 1.6509, 5.3942, -1.9664, 3.9584, -0.1479, -22.2487
0.2316, 1.1385, -5.6046, 1.2682, 0.3076, -6.8964, 7.4971, 52.4250
6.6267, 2.4480, 4.5940, -1.6909, -0.6660, -4.1926, -5.7771, 72.4719
0.9989, 0.8571, 7.3374, -0.2145, 1.7018, 6.3088, 10.3198, -155.0624
-1.2824, 7.0758, -6.3054, 2.8010, 0.8339, -0.2524, -7.3797, 78.3622
-1.8396, -0.8644, 4.8649, -0.2938, -7.0532, 4.8787, 9.6623, -77.0136
0.0932, 1.3700, 0.1344, 0.0736, -1.5481, -4.1614, -0.7331, 59.2504
-2.0668, -0.5880, 1.4031, 7.8188, -4.3225, -9.1486, 14.2331, 24.7834
0.0579, 4.7476, 3.8168, -6.8367, 1.1280, 4.2510, 13.0901, -135.0486
-2.5065, 4.9177, 0.7963, 1.6828, 2.1850, 2.3985, 4.1516, -58.8470
3.1465, -0.3661, 5.5503, 5.8516, -6.9264, -0.1525, 2.9602, 14.1152
-7.0567, -1.9330, -1.2286, 3.7290, 0.0555, 5.8671, 3.1118, -70.4648
0.4351, -8.3688, 3.9351, -0.9798, -2.5981, -0.8696, -8.1609, 60.9479
1.1468, -5.4612, 1.5185, -1.0762, -0.0358, 1.8105, -5.6961, 18.2864
-3.0905, -0.4360, -4.8091, 2.8119, -5.4360, 1.1001, -0.7608, 54.2328
2.3352, -3.1433, -6.7144, -2.3672, -0.9699, 8.7033, 2.3461, -45.5058
-8.4241, -1.8996, -7.9348, 0.5912, 5.8508, -0.8913, 2.1331, -9.6204
0.9737, -0.8565, -1.6473, -0.3161, -0.1848, -6.0536, -2.7899, 89.8605
2.9506, 3.5533, 3.5188, 5.9529, 4.5223, -7.9127, 2.9584, 23.6674
7.4254, 6.3893, 3.0080, -4.8376, 3.5636, -5.5400, -4.4505, 60.5135
-3.8412, 1.3695, -4.3407, 4.2970, -3.3871, 1.9896, 8.5974, -25.7938
2.3322, 7.2921, -0.7520, -2.1445, 1.8317, 0.8643, 0.0016, -4.2746
-2.1519, 4.6226, 8.0771, 4.0040, -0.5148, -1.1374, -1.8975, -8.3308
-7.0782, 0.6337, 0.8255, 6.2597, 5.1545, 2.1126, -1.6749, -48.0457
1.3968, -1.4245, 0.8995, -4.5128, -5.9731, 1.2896, 11.6560, -39.5535
0.9746, -4.7887, 5.1218, -1.1182, 0.8329, 2.9566, 5.0482, -78.6736
3.6583, -1.3747, -0.4541, -2.4499, 4.1115, -8.8027, -0.1000, 71.4779
-1.6221, 1.5005, -4.6366, -2.2512, 0.6727, 7.5186, -1.8164, -34.8022
3.5689, 5.2468, 3.0167, 8.1035, -0.0160, 4.1564, -12.2505, 36.4513
2.9230, -0.0189, 3.6701, 4.6601, -5.3351, -0.3610, -6.4532, 70.1785
-0.8704, -2.2310, 1.1389, 2.5021, -4.8005, -2.1410, -8.5757, 101.1718
1.3370, -2.8942, 4.0905, -1.3813, -1.3163, 7.8548, -0.7807, -69.1729
-4.8208, -4.5273, -6.1511, -8.3392, 4.3017, 0.2865, 10.0377, -61.7357
2.1679, -8.1654, -2.7630, 1.3435, 7.5322, 4.6929, 11.0942, -131.6042
-1.7249, -0.0804, 6.1048, -1.5821, 2.2143, -5.1975, 7.2866, -33.6856
-4.4789, -1.7480, -7.1742, 6.9196, 6.7153, -1.8223, 1.2187, 3.1431
-3.7190, -0.9694, 2.3143, -3.0327, 4.9945, -0.1333, -12.7955, 36.5555
3.7982, -0.0683, -0.9267, -5.6537, 1.5724, 0.3699, 5.7601, -30.4691
2.3071, 0.2814, 0.2268, -8.3809, 0.5316, 1.4844, -1.4717, 0.1592
1.0508, -2.0703, -5.8283, 3.8046, -2.6369, -1.2500, 12.1408, -7.2161
-3.8605, -6.5748, -8.2282, 4.6509, 1.5925, 6.3005, 2.1863, -40.8344
2.0212, -0.2669, -4.0074, -3.8070, 7.2905, 0.9107, -11.9455, 47.7867
6.3848, -0.1406, -2.3178, 0.6500, 4.6276, -3.3206, -2.2535, 45.1203
1.8026, -0.5809, 2.3338, 8.7825, -6.6184, -0.9696, 1.3077, 42.5005
-2.4073, 5.1440, -4.3267, 0.1934, 3.9076, 6.4176, 0.0198, -58.2721
-2.9542, -4.3873, -3.0929, -2.5591, -2.0899, -2.1886, -3.7572, 71.6043
-1.6433, 1.5990, -0.8197, 0.7116, 2.3022, -0.6782, 11.9570, -70.5604
-5.4842, -1.8687, 6.8757, 7.8688, 1.5606, 1.9916, -5.2532, -29.4420
-0.5565, -6.9178, 2.6953, 4.7143, 4.1276, 1.2096, -8.7808, 9.9810
-0.1352, -1.4768, -4.7307, -0.1309, 1.2458, -2.1590, 9.9786, -17.0204
-5.7619, 1.7500, -0.5769, -9.1182, -2.3358, 4.6026, -1.7961, -17.5814
-0.7075, 1.4558, -1.4332, -1.4865, -2.2796, 0.2249, -5.0087, 54.7003
-4.0641, 3.1621, 1.4262, 2.6669, -3.7620, 1.2202, 0.4252, 4.2797
8.8999, 4.2812, 6.8667, 1.5460, 1.3746, 1.5494, 2.2966, -45.9915
-4.7658, -2.2871, 3.7358, -2.0800, 3.0954, 0.2612, 5.1250, -70.5617
2.2879, -5.8029, 7.0783, 0.9826, 3.6249, -0.3309, -0.2052, -41.0705
4.6310, 2.1153, 1.3051, -0.9672, 9.1622, 3.6032, -0.2144, -78.9854
3.0666, 1.0236, 5.7449, 1.0904, 1.8751, -1.2112, -1.0986, -8.9804
-2.3841, -2.4465, -1.1782, 7.2458, 1.9964, 3.5849, -4.8723, -6.0783
0.2254, 3.0090, 1.7878, -5.5353, 1.1268, 1.6813, -1.8211, -12.7909
0.0987, -0.7251, 4.0190, 6.0257, -2.4667, 4.7562, 5.2497, -70.3561
0.7889, 5.1776, 1.2140, 7.2453, 5.2162, -7.5178, 12.1030, -30.9761
5.1528, -3.1128, -4.4320, 4.7447, 0.8851, 2.9442, -9.7842, 63.4684
-0.8748, -1.9715, -2.6164, -3.7478, -5.3036, 1.4231, -4.2267, 61.8720
3.7352, -5.5136, -6.8539, 8.6900, -7.4662, 2.9917, -7.4827, 110.1825
6.2466, -2.3272, 0.3272, 2.8603, 3.9028, -0.3356, 8.0814, -53.2241
0.4706, 4.2253, -0.5426, -3.0472, -5.3232, 1.7708, -5.1829, 57.7261
-7.9446, 2.5123, 2.5713, 2.2257, -0.3045, -3.8218, -2.2120, 32.8447
-5.7143, 0.4886, 0.5694, -0.9942, -1.8692, 0.3775, -3.5691, 24.6065
-3.9194, 5.9726, -1.7395, -1.5568, -3.1939, -0.1808, 10.6143, -33.6165
4.5237, -1.5275, -1.2044, 4.8214, 6.3344, -6.0490, -1.9887, 49.4341
3.6924, 7.8448, 7.6325, 3.5306, 6.1185, -0.6778, -3.2117, -34.2983
1.6888, 1.0875, 1.5172, 7.2626, 2.8460, -0.8612, 1.5230, -13.6142
-8.5208, -1.8846, -4.0611, 7.9552, -4.0082, 3.7952, -5.7787, 37.7117
0.8210, -2.1474, -0.8193, 4.0700, -3.5855, -0.0004, -0.4309, 36.8474
4.1226, 0.5224, 6.6744, -1.8477, 8.3663, -7.3596, -5.9255, 33.8556
3.6510, -5.5260, -3.0086, -4.8966, -2.1276, 2.7844, -4.1298, 39.0089
6.7521, -9.2574, 5.0689, 4.3597, -6.0860, -2.2423, 8.1388, 4.0460
-6.8797, -5.6424, 2.5847, -1.7204, -7.8688, 6.9015, -3.0022, -13.7896
2.5858, -1.1024, 2.5244, 4.1620, 5.4520, 1.7342, -9.0133, 3.9379
1.8165, 5.5364, 0.6406, 4.6721, 5.4585, 1.3942, 10.9666, -102.1322
-0.4986, -1.6491, -1.1367, 0.0837, 4.1953, -3.0996, 2.4688, -0.2704
0.4026, 0.3663, 3.7471, 3.4119, -1.2385, -1.3468, 11.6336, -57.6285
-4.0454, -5.7414, 8.0751, -3.3474, -1.7059, 3.2291, -4.9470, -27.9179
2.6458, -2.6940, 1.2814, -7.2496, -4.1857, -0.8615, 1.7823, 28.4287
2.4202, -1.5499, -0.2586, -0.1710, 5.7205, 6.5414, 0.4599, -85.5759
7.2805, -4.8637, 8.4969, 1.9862, -8.2783, 1.9127, -1.3462, 20.4743
0.1673, 9.7847, 2.3051, -1.8666, 5.0502, -5.8356, -9.0339, 73.1421
-0.2294, 3.8652, -1.6336, 2.7567, 7.6898, 8.6431, 0.5779, -113.7858
-0.5242, -2.4794, -1.2577, 4.6703, 9.0611, -4.3275, 1.3742, -11.6776
-0.2263, 0.5796, -2.1302, 2.8735, 0.3564, -3.0473, -0.1021, 44.5480
-2.4162, -0.7753, 1.3367, 0.4524, 6.8129, 7.6606, 9.3814, -170.5985
-3.0672, -1.6241, 0.6245, -4.7287, 7.9244, 4.5607, 3.3796, -112.4047
-0.6189, 2.5555, 4.9393, 8.3289, 2.8999, 8.1209, 11.4651, -176.0641
1.1079, 1.3887, -0.2429, 6.0448, -0.0108, 3.9573, 12.1974, -96.9995
6.2329, -6.4495, 0.5311, 3.1897, -0.7827, -4.1637, -7.3404, 101.7776
-0.6363, -3.5715, 2.8661, -5.3276, 5.5452, -7.7360, 0.0336, 28.0736
-1.1355, 2.9172, -0.2308, -3.8109, -0.3558, -0.3924, -13.9181, 95.2712
-4.5901, 2.8840, -2.5774, 5.5475, 4.9121, -0.2882, -11.9457, 56.8926
-4.0682, -0.1826, 1.5715, 0.1536, 4.7452, -9.1143, 8.8052, -4.7051
5.6640, 6.8043, -3.9579, 0.4374, 0.4061, -1.4440, 7.9926, -0.8402
2.2243, 0.2240, -1.4182, -0.2932, -8.7716, 6.0186, 8.0470, -30.5582
1.1983, 7.5169, 0.0895, 1.3979, 0.2273, 4.6935, -3.5855, -13.1221
-2.0491, 1.6472, -1.8882, -0.6146, 5.6265, 4.5338, 8.3836, -112.4158
-3.9442, 3.6410, 4.8955, 1.3939, 6.6529, -3.6535, -0.0961, -28.8154
3.7686, 7.4693, -4.0355, 0.3100, 1.0406, 5.8561, 1.5411, -35.2200
8.5188, 5.4438, 6.3251, 7.7392, -3.1073, 4.6662, -6.9221, 10.2919
3.6348, -1.9145, 6.5916, 0.9370, -2.6399, 4.8597, -7.0493, -3.9748
-0.8850, -6.9746, 7.6500, -2.4087, 5.6496, -1.2158, -6.7649, -14.7449
-3.3791, 6.0306, -5.6828, 6.6716, -9.2258, -0.1007, -1.9766, 100.6048
-1.8284, 2.1992, -7.5147, 3.1526, 5.9320, 1.3360, -5.9225, 27.4443
0.3226, -1.5116, 0.1606, 0.5913, 3.7011, -1.7106, -6.6495, 40.2445
0.7423, 0.4956, 1.3132, 3.7277, -1.0046, 8.6805, -5.1111, -40.4097
0.8344, -1.9472, -6.5414, 1.4564, -5.7342, 2.5242, 10.8681, -13.0052
-2.5171, -0.8996, -2.1507, -4.1596, 2.3906, -2.4110, -6.2915, 58.1451
-6.2837, -3.8226, 0.8401, 0.1234, -5.3698, 3.1463, 0.2972, -4.6256
5.4648, -5.9996, 1.9022, -6.4485, 0.1943, -1.6623, 7.0261, -22.1925
1.4270, 9.1375, -3.5478, 0.4423, 2.7749, -5.8658, -9.4128, 120.0351
0.3921, 0.2564, -4.0166, -1.8731, -0.8443, 7.1766, -4.6690, -5.5814
-4.7550, 2.6803, -2.2305, -1.3375, 4.1945, -5.1115, 0.0559, 31.0534
-6.9438, -2.8312, 4.2800, -0.1700, 0.2941, 4.1430, 6.6325, -104.3664
-4.9195, 0.6433, -1.2428, 0.0683, 1.6662, 4.0316, -0.4163, -39.3362
-4.8318, 4.9877, 4.6199, 3.4144, -0.1022, 3.4939, 5.8221, -87.1796
-1.7773, 4.6730, -2.9774, 1.6768, 7.3702, -0.7032, 3.2737, -39.4843
1.8162, -2.2459, -4.6023, -6.4746, 0.2780, 4.8006, -3.0086, 3.0582
5.5801, 0.4709, 6.8362, 3.0331, -0.6073, -2.8304, 3.2132, -4.9515
-6.5126, -3.5226, 1.9281, 7.8212, 2.3472, 2.5620, 0.3940, -51.8772
-2.3960, 5.7580, 0.8926, -3.0882, 0.0050, -2.8965, -0.7203, 29.7125
-8.0940, 1.6207, -1.0355, -5.3738, -6.2559, 4.4385, -4.0374, 20.2842
-6.2529, 8.8675, -5.8627, 3.0506, -3.9218, -0.7936, 0.2159, 56.6147
-0.0116, 6.4704, 2.7096, -2.1973, 4.1888, -5.1784, 0.7582, 11.2908
-2.6936, -3.9053, -2.6594, 9.1287, 1.0621, 4.1430, 5.1334, -58.5140
3.7152, -4.6134, -6.0794, 2.2428, -1.3457, 2.4300, 2.7651, 12.4549
-5.0480, -0.9339, -9.5530, -0.0064, 2.6095, -2.5585, 4.0992, 27.4110
-2.9516, 4.6554, 2.9271, -2.6603, 0.0200, 2.5669, -5.6927, -0.1079
-7.3636, 1.1162, 5.2795, -2.6400, 3.1904, 1.4008, -0.2672, -60.8591
4.6962, 2.4788, -5.6513, 2.0213, -1.4119, 0.0102, -2.6782, 67.0228
-0.9221, 0.7456, -1.4195, -5.4444, -4.7764, -0.3613, 6.5710, 5.9706
0.9918, 5.7640, -3.7591, -1.5387, 0.8140, -2.0454, -5.0465, 70.8457
-6.9570, 0.5883, 4.9703, 0.6629, -2.0787, -7.7818, 2.7717, 39.2686
-2.0784, 6.7729, 0.5973, 1.8473, 0.8695, 6.4995, 6.5258, -101.4135
-4.7711, -1.5237, 2.8957, 1.5419, 6.1588, 6.6141, -6.5583, -74.1626
-3.9546, -0.9847, 4.3541, -3.6168, -1.5320, 2.7734, 8.0390, -84.0049
4.1102, -0.3731, 7.6697, -3.6187, 5.9133, -0.7170, -5.8716, -17.2377
4.9056, -0.6931, 1.4644, -7.4541, 2.1512, -5.6913, -7.2936, 89.4702
2.1423, -2.0187, 4.4025, -2.6979, -1.3618, -5.3894, -7.4914, 91.5170
